nodeID;EI_ratio;genePC1;receptor_den;t1t2_ratio;cortical_thickness;x;y;z
531;1.326314707;0.042735492;0.345741627;2.153932357;1.822680527;22.569161;-29.712939;62.227483
532;1.179537559;-0.002879354;0.399946688;1.769978147;2.990346783;16.524247;-8.021518;68.402859
533;1.313684497;0.02901393;0.34815324;2.227029037;2.708606977;20.085817;-25.243175;63.397413
534;1.345223058;0.034725505;0.352881214;1.952405661;2.154459621;22.708473;-34.653917;67.64204
535;1.217348143;-0.001400179;0.374602381;1.999664837;2.735169518;17.143794;-16.268694;70.527699
536;1.225604189;0.003369093;0.344383528;1.798210172;2.422725801;20.027678;-42.882158;67.395329
537;1.247227984;0.010078924;0.374851749;2.087178509;3.006146994;7.106239;-18.500617;70.221743
538;1.40878609;0.057404918;0.343945745;1.895747789;2.453592834;11.335228;-40.946146;72.418258
539;1.333093596;0.053660014;0.373511206;2.125325599;2.591828311;4.450704;-33.331492;69.521247
540;1.297719991;0.062687553;0.348479572;2.130076398;1.759685708;13.388782;-33.091879;68.927643
541;1.257194914;0.040914718;0.349405761;2.21712075;2.621632726;12.556284;-27.375689;69.975432
542;1.50262911;0.03987081;0.234927183;2.00726109;2.134828771;14.381368;-34.799337;75.109584
543;1.292253518;-0.030800061;0.53500414;1.746631515;3.628587337;46.870436;-35.656917;-21.630103
544;1.363628695;-0.02882567;0.536085744;1.761890877;3.440645362;47.717988;-45.783854;-16.937331
545;1.404952369;-0.015031243;0.532395398;1.785527998;3.345272785;47.254911;-57.592573;-10.348902
546;1.351585447;-0.021260749;0.501139082;1.734755187;3.633626632;54.325175;-55.683886;-8.072719
547;1.427389706;-0.012052185;0.546323975;1.834859654;3.239953963;46.916996;-64.308117;-4.444732
548;1.346601704;-0.01537825;0.51826292;1.709025893;3.551924885;57.729758;-52.805333;-0.055869
549;1.425372788;-0.008396262;0.544779408;1.818546021;3.26476212;51.577594;-59.082087;1.571708
550;1.256668193;-0.0179708;0.489976319;1.802192306;3.24933058;54.65401;-54.147603;6.048095
551;1.470062789;0.002148389;0.55189043;1.926643753;2.981486176;46.454332;-61.290101;10.151158
552;1.436928229;-0.018737983;0.567663208;1.821717307;3.194836475;50.065433;-55.461514;12.717001
553;1.428272812;-0.001547352;0.567226121;1.794806454;3.050860958;46.970884;-59.978209;17.732882
554;1.362362522;0.028718264;0.409511583;1.791314813;3.399475121;42.640947;-78.170919;23.573643
555;1.227892322;0.018944804;0.520365627;1.729351966;3.003248341;58.053833;-16.49662;33.596544
556;1.424795283;0.009935579;0.53440667;1.870399375;2.928072676;34.779563;-70.130789;35.223681
557;1.790915092;0.020328795;0.452279586;1.910746168;2.66593719;30.130966;-67.73968;33.003939
558;1.329206314;0.035156024;0.508546377;1.710141854;3.047486082;54.752801;-24.832169;41.445226
559;1.277274977;0.002814641;0.444737871;1.745238882;2.976276281;48.430871;-34.748103;45.357145
560;1.496008413;0.012640812;0.505719361;1.885855834;2.848774996;31.123396;-63.790371;41.42699
561;1.327674472;-0.006601343;0.446258692;1.786093038;2.888342344;42.937914;-39.205707;43.301764
562;1.578219931;0.015750093;0.461705315;1.882425981;2.655610396;25.613928;-64.619872;45.066023
563;1.465531491;0.022459175;0.536232733;1.756486475;2.740644135;50.291891;-22.872595;40.660847
564;1.478663817;0.002612128;0.500244586;1.784152827;2.724768322;44.513825;-29.072661;42.792369
565;1.428006146;-0.001367948;0.438291904;1.814936469;2.780894186;38.025117;-39.956572;44.15127
566;1.510502196;0.01342506;0.330761664;1.871072073;2.706639233;14.968664;-70.541961;51.426563
567;1.466876454;0.021915934;0.417837165;1.902184039;2.709016865;27.946512;-60.903446;50.386579
568;1.49831192;0.014024015;0.450690787;1.848072722;2.738134;34.528829;-47.200628;46.425338
569;1.462269433;0.031829263;0.457833457;1.918414596;2.625684053;30.621301;-53.63326;49.405817
570;1.613065638;0.004863491;0.424400103;1.839898613;2.64306998;38.157529;-33.944452;46.906694
571;1.431492699;0.015718923;0.406320067;1.86195921;2.656222508;20.813355;-65.213065;54.41058
572;1.366597656;0.006212315;0.443750059;1.841050287;2.714240177;35.924489;-40.556251;51.411964
573;1.612577399;0.005697583;0.403478333;1.785653236;2.907451184;9.265669;-66.24254;54.053892
574;1.449922879;0.005843714;0.536619394;1.785752273;3.170732559;6.826488;-51.945057;53.602785
575;1.290534206;0.019762328;0.37234947;1.86151885;2.676108101;33.824487;-47.407544;55.295483
576;1.362079707;0.019336691;0.407335881;1.891601981;2.560294614;26.950467;-54.809792;58.264123
577;1.577098611;0.004971514;0.352982169;1.774774516;2.797648025;12.415605;-63.935876;58.538546
578;1.448663815;0.026133356;0.45493796;1.743662874;2.879621062;8.588574;-59.241845;56.925879
579;1.299905439;0.013553467;0.307901701;1.825670038;2.714337843;18.752302;-59.822077;61.678718
580;1.472533138;-0.003098831;0.412286272;1.736373943;2.729597083;12.656622;-57.485992;61.684238
581;1.379625683;0.003099628;0.441903087;1.725735533;2.906318359;8.282696;-51.687896;62.674135
582;1.286446193;0.005431909;0.333447306;1.782523106;2.654381851;27.397352;-46.643167;63.775288
583;1.352240637;0.002547196;0.39017532;1.77334237;2.592624662;19.925208;-52.952049;63.960788
584;1.40391955;0.006077849;0.345156654;1.749743979;2.749582023;13.701297;-49.759033;68.181012
585;1.348890792;0.006496536;0.476042182;1.833156107;2.923914205;42.693224;-1.372958;48.551765
586;1.325152992;-0.004166509;0.50545189;1.800788933;3.040601232;33.325046;-1.604766;51.363711
587;1.341921162;0.001709883;0.482119046;1.724534636;3.065412675;26.75575;1.598424;54.259168
588;1.295316824;0.007115539;0.436590085;1.888746699;2.8425283;36.709634;-6.835074;54.76601
589;1.440982754;-0.011772472;0.436994401;1.778061917;2.877464095;26.257829;-7.552591;52.870897
590;1.221222409;-0.005900335;0.452187107;1.728261232;3.021708566;22.473085;-2.605251;60.901295
591;1.280292399;-0.001472945;0.508090215;1.728215598;3.398538401;57.436403;7.821224;22.659721
592;1.477932846;0.001197848;0.510691994;1.750176665;3.108985103;43.573072;9.925641;25.91103
593;1.391699733;-0.007640701;0.546502125;1.749877193;3.087082182;46.713202;6.38245;29.486369
594;1.243020488;-0.014140063;0.485534626;1.773472779;3.083746066;52.330904;3.815379;34.269292
595;1.427461261;0.022300193;0.607627086;1.806338217;3.32664366;53.693975;-48.154118;11.327044
596;1.676337238;0.011154886;0.542529856;1.846257648;3.110398387;52.082256;-42.161764;12.877095
597;1.425325602;0.022354469;0.588671736;1.784941571;3.173737791;55.13119;-43.899732;19.926789
598;1.329091875;0.009346192;0.603138478;1.783093359;3.271600986;59.617685;-34.288033;21.962652
599;1.255099714;-0.006634681;0.537927864;1.749378567;3.390704071;59.201065;-40.888295;21.01364
600;1.342688872;0.037884471;0.641246737;1.772548253;3.317837397;55.521536;-23.079542;22.54365
601;1.251450169;-0.010282966;0.519046985;1.710610785;3.343652577;56.682765;-43.560214;27.132938
602;1.188282143;-0.007634123;0.478781531;1.693346637;3.481835189;60.468862;-37.777117;29.523588
603;1.3917148;-0.004858399;0.578474776;1.710861625;3.051933377;57.793412;-30.896457;30.613693
604;1.148146671;0.002106956;0.489393748;1.709766579;3.327508825;60.870426;-16.099472;25.704208
605;1.187896025;0.002659188;0.462996606;1.695027907;3.284978354;60.579512;-22.872393;31.937472
606;1.219632176;-0.016431154;0.445649518;1.701820202;3.268743902;55.861918;-42.373747;36.670231
607;1.175745479;-0.003662439;0.344862307;1.672067638;3.363368762;59.630889;-30.717089;39.891556
608;1.290004928;0.008585687;0.426236182;1.781248825;3.178474233;49.530865;1.980824;43.060128
609;0.933695142;-0.073077043;0.61161412;1.590237963;3.382750158;37.564444;4.738699;-15.71477
610;1.064569962;-0.081584101;0.720647842;1.614714773;3.550974224;40.585351;-3.463032;-10.737956
611;1.048766964;-0.044043813;0.754613961;1.59550626;4.635617337;39.719467;10.349215;-4.535858
612;1.3283289;-0.026700137;0.580561526;1.68900841;3.355814948;35.863176;27.059101;1.912302
613;1.214189609;-0.047605824;0.729190666;1.742441832;3.921558172;39.401185;-10.313374;-2.431597
614;1.12381338;-0.062367445;0.81845425;1.646736637;3.904321122;39.305679;2.746875;3.066758
615;1.28171482;-0.051991963;0.616789065;1.61568272;3.255838341;33.777027;18.470274;8.315813
616;1.284344501;-0.029492945;0.638534029;1.683014082;3.249385556;41.609637;22.887084;6.647447
617;1.230633408;-0.06444895;0.676784079;1.614230027;3.175120206;36.024192;6.417937;10.794717
618;1.179960667;-0.053669001;0.716757226;1.651370983;3.643360442;44.237092;14.694366;4.844685
619;1.213294359;-0.048971434;0.687865034;1.657510329;3.676669177;49.585424;9.820116;1.915856
620;1.212736533;-0.030476719;0.680771751;1.709083294;3.448948165;47.153854;-0.703635;8.480566
621;1.326994373;-0.028892307;0.609634741;1.711861231;3.521821435;55.15758;3.095101;6.145371
622;1.287985648;-0.019127128;0.610590584;1.658296686;3.343278742;52.969172;11.926516;10.452238
623;1.332610094;-0.006309565;0.57446899;1.678306739;3.162172541;52.090301;8.251625;18.355387
624;1.295951291;-0.005610076;0.528494092;1.634646744;3.136389532;46.014833;39.890744;2.349125
625;1.214363499;-0.018794129;0.546704675;1.583519671;3.057970303;28.823165;44.716551;26.48887
626;1.130827195;-0.060013773;0.630910222;1.576728662;3.689465225;7.397483;21.13062;33.302706
627;1.09033705;-0.039947709;0.647643748;1.583232494;3.505042317;4.153903;6.439065;35.691742
628;1.244062835;-0.057988724;0.572014493;1.681363664;2.929179469;2.548132;-6.378004;34.515243
629;1.471002407;-0.024010564;0.620185124;1.728682013;3.769434008;7.127357;-25.605967;41.488327
630;1.194975311;-0.015893965;0.559270564;1.665082635;3.465222508;8.856573;9.228347;42.525534
631;1.538689768;0.022135235;0.591059668;1.75009878;3.344605092;9.596726;-34.989655;42.904379
632;1.675451523;-0.008096294;0.425182047;1.729622784;2.857328666;13.682335;-26.552472;40.512288
633;1.262781256;-0.012904718;0.538132082;1.693444183;3.568498548;7.256958;12.266356;49.860139
634;1.512427484;0.008028824;0.543425672;1.776181663;3.015800158;11.116366;-41.939527;48.934066
635;1.544010483;0.011529524;0.432754002;1.755483758;2.626732947;14.606261;-33.726895;45.306055
636;1.223198906;-0.012732607;0.510290791;1.680532008;3.455193316;6.342493;10.556018;57.532941
637;1.44995451;0.01702543;0.423871346;1.82167253;2.516730467;13.347551;-39.245939;52.98254
638;1.423554182;0.006741606;0.464415694;1.791921197;2.698739055;10.126015;-45.989112;57.634626
639;1.257834533;-0.002981673;0.467107995;1.772642026;3.421656704;6.498592;-2.70428;63.721159
640;1.177765858;-0.013943914;0.3980572;1.661320278;3.281050588;13.997006;3.603333;67.943657
641;1.26187849;-0.003552075;0.407155557;1.794152877;3.078042775;10.12233;-8.425157;69.273584
642;1.122117696;-0.055701511;0.586009687;1.702732606;4.195359511;20.739822;13.09364;-20.304908
643;1.324784384;-0.046473087;0.549272889;1.58618017;3.458517941;14.750227;26.050682;-22.941749
644;1.028533963;-0.067938427;0.716394634;1.525331878;3.646045016;13.258626;13.950795;-17.382844
645;1.18999989;-0.051222832;0.577678885;1.549103205;2.868771753;10.228529;29.029894;-20.774033
646;1.287380939;-0.027775656;0.544937002;1.663957301;3.503743127;23.399561;29.537324;-17.1287
647;1.293859668;-0.039726834;0.506847985;1.547713066;3.371780806;9.824001;48.617237;-21.6759
648;1.109843335;-0.072064279;0.622100312;1.570073713;3.514570778;5.155087;14.967656;-18.875805
649;1.334353588;-0.052045615;0.574376196;1.550057378;3.443061753;3.297522;36.847018;-24.187775
650;1.079514294;-0.079430047;0.670791536;1.281606367;3.800098594;3.754482;18.302912;-12.610798
651;1.295675038;-0.028424242;0.458711892;1.591826871;3.696705687;8.741286;63.225636;-12.385916
652;1.214133348;-0.078585968;0.455892154;1.471974042;4.392969483;30.07006;3.205032;-42.102297
653;1.215847148;-0.063069955;0.532887739;1.456066661;4.172350612;34.938737;11.690653;-38.974997
654;1.230171245;-0.045222159;0.512556464;1.489725103;3.995367578;48.636057;-5.953729;-37.978006
655;1.200173538;-0.061453497;0.548901445;1.545793801;3.563195245;41.380519;-10.392142;-33.869624
656;1.100698391;-0.079897658;0.489679832;1.540514558;4.039613912;32.460302;-9.032912;-34.866535
657;0.969233902;-0.085451433;0.43930752;1.48094169;4.200898131;20.056288;-4.066672;-30.677607
658;0.948068973;-0.09335613;0.489169025;1.254833531;5.102325999;24.655594;3.938913;-28.448382
659;1.253713321;-0.043104934;0.534154166;1.600980177;3.630265973;51.502335;-22.964621;-28.458385
660;1.273957541;-0.048745718;0.544419047;1.677638442;3.469703706;42.839929;-24.433759;-24.131202
661;1.036409808;-0.074497595;0.469514598;1.480138306;4.343570771;31.898288;10.197664;-27.571169
662;1.18486313;-0.077769196;0.472846477;1.458604758;4.203682867;41.037153;18.324174;-29.625013
663;1.003625767;-0.056699156;0.2727278;1.726607762;3.475794922;24.870766;-15.552358;-28.858238
664;0.918394273;-0.09365747;0.510732662;1.501079825;3.696213618;38.997677;9.411292;-22.712674
665;0.91468334;-0.048004902;0.248337999;1.883720181;2.997427672;22.18584;-24.524104;-22.3238
666;1.028863619;-0.070126517;0.537874583;1.487015577;3.33032667;45.87222;8.07859;-16.15669
667;1.287732375;0.001897722;0.497850399;1.732181221;3.216543137;53.887521;-49.58104;34.804375
668;1.288613657;-0.00808714;0.400231807;1.7960003;3.297274582;41.47381;-72.19281;35.450574
669;1.171497074;-0.004563386;0.415324915;1.746393509;3.290725862;51.076974;-52.96983;41.998947
670;1.084622836;-0.007368845;0.280616128;1.694256588;3.232882178;54.334512;-36.34248;45.330472
671;1.325026375;-0.010240514;0.446361031;1.741553829;3.098816872;49.468838;-44.366542;44.846492
672;1.216928098;0.009435023;0.347318471;1.787393543;3.134036397;45.63626;-55.547685;45.710445
673;1.366481527;0.013455254;0.415710556;1.851064786;2.947802342;36.526989;-65.010983;42.190607
674;1.390393554;-0.017855917;0.535502394;1.786243823;2.975763148;45.205795;-47.658734;45.212265
675;1.480666935;0.017386455;0.501149441;1.837594134;2.884910106;38.840428;-55.899447;44.939993
676;1.533380552;0.014092313;0.544761261;1.831874904;2.817887497;39.753187;-47.239589;43.452999
677;1.555780576;0.012400513;0.507160008;1.875139605;2.822692559;33.503902;-57.280179;45.250447
678;1.31493355;-0.038549045;0.565571527;1.609107594;3.695838217;57.381987;-30.84266;-22.092744
679;1.289218688;-0.028378132;0.518389988;1.704284545;3.836775798;56.3197;-46.843781;-17.670293
680;1.397912961;-0.029647476;0.552595749;1.667775007;3.6888945;60.137025;-44.359039;-8.291833
681;1.019515932;-0.046880714;0.669932538;1.609489353;4.043798166;32.034003;17.932488;-12.384913
682;1.11578388;-0.024640614;0.688953099;1.652316876;3.792064608;33.713065;22.954229;-6.016724
683;1.27604083;-0.031186777;0.512367866;1.573182349;3.495552788;22.607928;42.690086;-15.749278
684;1.250825374;-0.027600302;0.513543719;1.550180765;3.495325296;24.969598;55.490035;-12.888813
685;1.28902075;-0.022411775;0.492073182;1.572593026;3.558565769;39.302446;51.009979;-9.245286
686;1.160810098;-0.01481001;0.580379844;1.587359479;3.245679927;29.619694;56.563139;-1.831621
687;1.167880352;-0.012624343;0.517724375;1.603892941;3.23573328;19.094552;62.542234;-2.547798
688;1.193312335;-0.009937113;0.560404745;1.593122325;3.291049347;40.873604;49.86993;-0.540568
689;1.22533371;-0.009901307;0.59155558;1.609873602;3.017796726;25.721897;56.092236;5.268914
690;1.208504728;-0.014846613;0.586964551;1.613923154;3.202330232;39.584504;47.600078;8.324599
691;1.129407674;-0.004632509;0.520609113;1.619101294;3.152616326;33.490731;53.169958;8.508396
692;1.283268818;-0.00630121;0.564301361;1.650412406;3.04755282;43.648891;38.752824;10.161102
693;1.278097753;-0.004177021;0.54020791;1.695467042;3.398574266;52.746115;20.076825;11.719434
694;1.279125319;0.017402762;0.525048815;1.731198851;2.989164892;47.181277;30.334471;16.057935
695;1.217227162;-0.005827683;0.579387389;1.599362269;3.006233047;26.514796;55.076671;12.991206
696;1.276464703;0.002106242;0.557353301;1.745083767;3.14984607;49.314647;17.598575;21.38273
697;1.206553545;-0.016620646;0.518649435;1.618218725;3.217794396;40.229786;43.346045;17.0171
698;1.225604792;-0.028093731;0.571856017;1.6010238;3.131657706;32.215842;48.509548;18.538939
699;1.293333727;0.001698776;0.521052805;1.707376395;3.014560396;43.772563;30.478628;22.482187
700;1.130059516;-0.019145268;0.477702044;1.573480649;3.056316082;24.160706;52.903917;22.600754
701;1.376933997;-0.001579969;0.537729873;1.764647717;2.97160348;41.938966;17.230494;27.094074
702;1.17704788;-0.017268537;0.539757602;1.60708441;3.162712825;37.408387;38.510591;26.56572
703;1.178822013;0.015078699;0.424174021;1.702744153;3.060545214;44.158029;24.632166;30.590283
704;1.420388968;0.010066148;0.513416703;1.746564885;3.066462624;40.139412;11.567084;32.892583
705;1.174963803;-0.014840779;0.480472916;1.625083946;3.135364349;39.652306;28.446566;35.619212
706;1.175452021;-0.012260756;0.525342387;1.593128601;3.131728605;31.614775;36.557095;34.209912
707;1.406891286;0.000436508;0.556167016;1.768407221;3.00065528;43.215158;5.181664;36.909347
708;1.228983656;-0.000571687;0.462529184;1.697432926;3.079299946;41.490791;15.677148;39.116049
709;1.210530061;-0.014249848;0.379479749;1.634803088;3.262898686;36.754434;22.288003;44.971625
710;1.237122466;-0.001647337;0.46376661;1.743897005;3.070395972;41.417836;6.159842;45.722319
711;1.265998037;-0.005455159;0.331085364;1.722206262;3.207373506;38.232924;10.07696;51.948365
712;1.286565908;-0.005986079;0.534119539;1.688197618;3.12084755;30.466017;12.696834;52.354053
713;1.318957277;-0.010539246;0.490074309;1.67465277;2.982615281;24.172749;8.590015;54.319546
714;1.233747486;-0.022583762;0.406492921;1.653010561;3.187778466;21.593303;7.073244;62.547799
715;1.793491204;0.032737837;0.540518099;1.991479384;2.983888324;12.021677;-66.14315;33.098576
716;1.57420489;0.035537183;0.486189091;1.956328888;2.765842624;12.226262;-70.542483;41.862556
717;1.590009095;0.021729339;0.540273671;1.865048282;3.14451763;6.412803;-67.614053;43.822433
718;1.571566616;0.050790813;0.357468858;1.852943166;2.894257917;8.92686;-69.964328;48.934272
719;1.49024521;0.023906476;0.53078436;1.791218962;3.104787526;6.804817;-62.857013;50.882711
720;1.831585512;0.038258202;0.243986089;1.885426978;2.82106437;6.747381;-31.511734;26.766908
721;1.130910704;-0.062378646;0.381278737;1.255423154;2.889201663;4.997706;-1.781018;29.873868
722;1.546860428;-0.008161951;0.293457179;1.743879739;2.898680071;5.574218;-18.959738;28.625635
723;1.091933225;-0.069032433;0.640174269;1.534536892;3.898035236;8.438554;34.795746;22.5894
724;1.222719418;-0.037017536;0.621850899;1.599692126;3.723264201;7.941217;32.76132;32.621772
725;1.235412613;-0.015067294;0.538122489;1.635830181;3.721291711;5.899434;25.529947;47.575976
726;1.514100486;-0.011102532;0.527661611;1.77756824;3.360393135;51.425923;-52.566057;17.022139
727;1.59406797;-0.002269596;0.537270525;1.797757462;3.162050755;51.712139;-47.497083;18.51232
728;1.387937759;-0.00443394;0.585641611;1.759287079;3.196690176;51.685473;-51.322787;23.663028
729;1.339928177;0.002225824;0.524684252;1.758329001;3.242874696;46.376833;-68.364061;23.975997
730;1.531424121;-0.016599692;0.551392943;1.755841624;3.280585183;50.035634;-57.177765;23.4168
731;1.456007091;-0.015941159;0.540516669;1.746914709;3.143791947;53.87309;-47.685691;25.689678
732;1.341609246;0.002925262;0.536135774;1.7557788;3.264433065;47.716226;-63.869966;30.418381
733;1.30657889;-0.014519777;0.547656831;1.741541247;3.25739753;51.96977;-54.395401;31.311641
734;1.262289804;0.00032456;0.477902209;1.757499257;3.299870229;49.5318;-58.968956;35.796048
735;1.232847485;0.011339585;0.412582295;1.794098339;3.219558988;44.203396;-63.962865;40.765651
736;1.274845521;-0.055573231;0.543767786;1.481424836;3.912417394;49.164175;6.565647;-31.704558
737;1.338948873;-0.052117706;0.556222472;1.521653742;3.823952828;57.758159;-11.381076;-25.113542
738;1.277339174;-0.092432289;0.524507016;1.518774079;3.967908639;49.788998;13.520451;-19.81676
739;1.376299794;-0.03448924;0.579712332;1.559776014;3.638756004;58.476939;-9.033008;-15.973102
740;1.386341743;-0.043869367;0.558975513;1.615488901;3.715281495;62.019952;-29.053775;-14.492436
741;1.276589502;-0.043325073;0.604599076;1.581065548;3.46495104;52.789494;1.56539;-15.671837
742;1.387018753;-0.036489386;0.636276058;1.637763061;3.590856609;60.584343;-22.611305;-8.044627
743;1.347667969;-0.041432174;0.59329662;1.634764931;3.116043975;50.575249;-11.56539;-12.43802
744;1.387740739;-0.023533917;0.619748721;1.668769103;3.675624313;61.941978;-34.160506;-3.299598
745;1.575690795;-0.016760418;0.531489541;1.707770548;3.117283973;49.714989;-23.660599;-6.190293
746;1.527783658;-0.021093808;0.63568471;1.705955018;3.345903879;54.025975;-32.554572;-2.397336
747;1.395949335;-0.00979086;0.592212398;1.722761352;3.542794153;58.414577;-44.194371;4.2092
748;1.653116451;-0.00087315;0.53243855;1.782623278;3.255169449;50.821401;-37.334511;4.142376
749;1.14639401;-0.026403709;0.576214805;1.694979062;3.947510224;28.311081;18.855156;-18.335169
750;1.298745406;-0.004861929;0.556829943;1.683997587;3.158623561;34.604771;38.561864;-11.887109
751;1.262313708;0.019675713;0.539255338;1.754532791;3.642216569;37.957366;27.638919;-14.966
752;1.368888225;-0.015605147;0.516846315;1.660391934;3.440713313;45.835046;33.939208;-9.3867
753;1.355857194;0.002251356;0.53586035;1.697937971;3.259131456;49.23914;31.248898;-0.921116
754;1.310627827;-0.006883566;0.531743871;1.715306962;3.286817663;51.633812;27.496353;8.37507
755;1.156674077;-0.057806206;0.674892042;1.542442906;3.62937161;5.463692;38.880594;-14.02084
756;1.239476838;-0.026225619;0.599938596;1.579699622;3.580942451;6.173829;55.251929;-9.117745
757;1.089482095;-0.066159342;0.527092599;1.255341793;3.863040886;3.702596;28.302882;-7.9242
758;1.169577359;-0.081293583;0.642598064;1.557199531;3.557209186;8.690127;50.994586;-2.554415
759;1.231147547;-0.031692761;0.472018351;1.599757503;3.509258401;8.741195;64.887413;2.747853
760;1.003765367;-0.072909065;0.582277222;1.382582096;4.046218273;7.06752;41.079991;-0.340465
761;1.067281178;-0.022069266;0.405198575;1.591459198;3.173689617;16.889576;63.773518;12.45414
762;1.192814843;-0.041114014;0.582177316;1.553386584;3.595404657;7.894269;55.366254;12.400887
763;1.052524563;-0.066268024;0.639844324;1.497149481;3.982040583;9.154557;43.369203;10.551282
764;0.970722165;-0.064236288;0.425592068;1.082711618;3.558482542;5.204267;27.848765;16.398214
765;1.094121161;-0.020491677;0.440759555;1.564273104;3.033205715;15.099831;59.050176;23.303143
766;1.189061177;-0.045454006;0.624305452;1.566076122;3.654079663;8.470831;43.847837;22.016184
767;1.008609059;-0.062830463;0.412343126;1.057752894;3.276101826;4.958141;14.411611;24.717254
768;1.211166294;-0.021336243;0.450859158;1.563669202;3.517420229;7.065659;53.152634;30.427595
769;1.147851184;-0.019462144;0.440989297;1.56221142;3.061508833;17.200133;49.31217;34.647934
770;1.27810528;-0.027556244;0.54696416;1.585473866;3.063368068;24.314302;39.207835;35.423554
771;1.243177163;-0.031756597;0.505871965;1.597822584;3.6755092;5.859885;40.900255;38.810214
772;1.165458025;-0.024358499;0.318599486;1.588410765;3.334020338;11.142891;43.80617;45.561564
773;1.280906014;-0.023031271;0.565416009;1.621845935;3.113996176;28.413241;27.2883;41.767126
774;1.117871089;-0.012612881;0.437422712;1.606314108;3.102222271;20.678722;34.881514;43.607133
775;1.285634757;-0.022300417;0.416060336;1.605880464;3.428440588;11.459893;31.829266;54.312757
776;1.272961464;-0.016655133;0.545264371;1.657102233;3.003365657;24.430198;19.874955;47.894151
777;1.237106266;-0.016512709;0.403308217;1.630440032;3.256097214;21.087237;21.662553;55.378048
778;1.251821613;-0.016104185;0.43728604;1.623983707;3.396235093;11.010465;16.999773;61.968453
779;1.856507352;0.004267273;0.346070253;1.819398633;3.291685741;10.428949;-46.289547;5.518608
780;1.818762877;0.008980903;0.463745604;2.000243324;3.682521852;11.363253;-53.631346;11.175336
781;1.913292092;-0.003754226;0.275377002;1.582238012;3.326235628;6.91177;-45.795756;12.233909
782;1.921122053;0.010206823;0.495143829;1.992986839;3.187206479;16.651845;-57.481335;19.671029
783;1.675228614;-0.006059049;0.490468658;2.010393332;3.61958474;4.966771;-51.015005;16.437397
784;1.823517116;0.020835812;0.289610059;1.820943158;3.179942629;6.637225;-41.930809;22.127572
785;1.631623437;0.021244661;0.61430354;1.956296395;3.545656814;4.963401;-57.380334;21.231307
786;1.657920163;0.028733652;0.619142541;1.974489494;3.331930292;8.30719;-64.579146;26.448606
787;1.649534284;0.002444884;0.551702423;1.963010703;3.737931819;6.389128;-48.039462;27.889307
788;1.642164679;0.007842298;0.567866132;2.047065648;3.571143864;3.864742;-38.946261;29.678017
789;1.668449394;-0.010321634;0.610476349;1.91450609;3.448155993;5.985694;-56.977109;28.801391
790;1.847820353;0.010414722;0.501427664;1.860265968;3.083035058;10.838064;-51.117639;33.956088
791;1.751893354;-0.01812906;0.488772765;1.831673584;3.457200881;9.385115;-42.561276;35.230808
792;1.516934871;-0.002972574;0.633648354;1.912230314;3.83523595;3.498389;-26.438489;35.534129
793;1.554417802;-0.003683431;0.613450559;1.854178288;3.969339867;5.028557;-34.578491;35.895106
794;1.375459286;-0.027665756;0.63045349;1.802104407;3.489022834;3.06874;-16.133459;36.580416
795;1.637773067;0.006926872;0.616219928;1.891715572;3.344003286;5.609967;-62.760177;36.214195
796;1.667944131;-0.005645934;0.55231418;1.823387211;3.073239859;10.624794;-49.686205;39.875343
797;1.617321943;0.002841499;0.56349766;1.828774205;3.20023464;6.95783;-57.282302;45.579536
798;1.492035678;0.00245915;0.602796403;1.805273554;3.359987561;7.296519;-47.464084;46.231391
799;1.448084549;-0.005015217;0.651098222;1.788720082;3.433895138;7.819422;-41.824603;41.057523